Title,Company,Posted on,Location,Experience,Skills
AI Solutions Consultant  Industrial,yokogawa electric corp ltd- saudi arabia,2025-09-26,Singapore,5-8 Years,"ai/ml application development, industrial automation expertise, data driven storytelling, stakeholder engagement, recruitment, capability development, employee referral"
AI ML Lead,Fulcrum Digital,2025-09-26,Pune,5-10 Years,"healthcare, agile"
Engineering Manager- Gen AI,Exotel,2025-09-26,Bengaluru,8-10 Years,"team leadership, stakeholder management, software development, code quality assurance, cloud deployment, rest api, java, devops, voip, telecom, mysql, ruby, node.js, infrastructure, php"
AI Business Analyst - AI | AWS | Salesforce (Philippine-based),first advantage offshore services pvt. ltd,2025-09-26,Philippines,3-5 Years,"ai tools familiarity, dashboard development, cross functional collaboration, information technology, bi, business analyst, dashboards, data science, use cases, data analytics, business analysis, tableau"
Director- AI,Wadhwani Foundation,2025-09-26,Delhi,5-8 Years,"generative ai development, predictive ai modeling, advanced prompt engineering, data science leadership, placement"
AI/ML Lead,HARMAN INTERNATIONAL,2025-09-26,Bengaluru,5-7 Years,"natural language processing, machine learning models, python programming, generative ai solutions, cloud deployments (azure/aws), hive, algorithms, orchestration, sql, git, devops, hadoop, big data, mongodb"
LEAD AI ENGINEER,Apexon,2025-09-25,Hyderabad,8-11 Years,"technical leadership, ai/ml solutions, data science workflows, team management, financial services expertise, devops, python, mobile, machine learning"
"AI Software Solutions Engineer (AI Frameworks, Workloads)",Intel,2025-09-25,Bengaluru,10-15 Years,"ai frameworks development, deep learning inference, optimization techniques, algorithms, gcc, advanced c, storage, machine learning, artificial intelligence, infrastructure"
Technical Architect  AI & Gen AI Specialization,Bosch Ltd,2025-09-25,Germany,1-4 Years,"ai expertise generative ai large language models cloud services mlops best practices, artificial intelligence, docker, security, java, devops, rest, python, machine learning, infrastructure"
Senior AI Analyst (AI Trust and Integrity),Onit,2025-09-25,Pune,5-7 Years,"ai risk assessment, ethical compliance, python proficiency, vulnerability identification, data analysis tools, hr"
Full Stack AI Engineer,CGI Information Systems and Management Consultants Pvt Ltd,2025-09-25,Atlanta,5-10 Years,"machine learning, software engineering, system design, api development, python scripting, cgi"
"Data Engineer-AI,ML",Orion Innovation,2025-09-25,Chennai,5-8 Years,"generative ai development, python programming, azure cloud services, machine learning pipelines, data analysis, artificial intelligence, big data, natural language processing, .net"
AI Engineer (Prompt Engineer),Onit,2025-09-25,Pune,4-7 Years,"natural language processing, ai solutions development, business requirement translation, bi, machine learning, javascript, security, node.js"
AI LLM Engineer,CGI Information Systems and Management Consultants Pvt Ltd,2025-09-25,Czech,3-5 Years,"llm development, genai solutions, document data extraction, vision models"
"AI Recruiter, Cloud",Google India Pvt Ltd,2025-09-25,Singapore,8-11 Years,"technical recruiting, stakeholder management, client management, data driven strategy, innovative sourcing, executive search, job posting, talent acquisition, recruitment, workforce, decision making, compensation"
Director AI Acceleration,Onit,2025-09-25,Pune,8-11 Years,"ai integration strategies, project management expertise, stakeholder engagement, data management proficiency, learning, hr, capability development"
Senior AI Engineer,TARGET,2025-09-25,Bengaluru,6-9 Years,"generative ai solutions, performance tuning, machine learning optimization, cross functional collaboration, mentoring engineers, artificial intelligence, python, cloud services, system architecture"
AI Software engineer,GSK,2025-09-25,Bengaluru,5-8 Years,"ai digital twin, agile methodologies, python development, time series modeling, software design, artificial intelligence, software engineer"
Senior AI Engineer,INDEGENE,2025-09-25,Bengaluru,4-7 Years,"data engineering solutions, advanced analytics techniques, data quality assurance, data visualization tools, machine learning models, business requirements, bi, dashboards, sql, statistical modeling, data analysis, tableau, data governance"
Generative AI Architect,Orion Innovation,2025-09-25,Chennai,5-9 Years,"generative ai development, multimodal ai integration, python programming expertise, azure cloud services, foundation model fine tuning, algorithms, user interaction, memory management, data structures, machine learning"
Cloud AI SWE Recruiter,Google India Pvt Ltd,2025-09-25,Ireland,5-6 Years,"full cycle recruiting, data driven insights, complex negotiations, customer relationship management, team collaboration, job posting, talent acquisition, workforce planning, recruitment, compensation"
Senior AI/ML Engineer,BENCHMARK IT SOLUTIONS,2025-09-25,Pune,5-10 Years,"generative ai expertise, large language models, transformer models understanding, coding and problem solving, team leadership abilities, machine learning"
AI Engineering- Vice President,BLACKROCK,2025-09-25,Gurgaon,2-4 Years,"object oriented programming, api development, cloud platforms, agile development, ai/ml solutions, orchestration, java, software engineering, python, kernel, software delivery, messaging, nosql, cassandra"
AI Research Scientist,Intel,2025-09-25,Bengaluru,1-3 Years,"parallel computing, distributed algorithms, machine learning, performance optimization, compiler techniques, artificial intelligence, middleware, system architecture, high performance computing"
Senior Software Engineer - AI,Harness,2025-09-25,Bengaluru,3-6 Years,"backend development, python programming, rest apis, nosql databases, generative ai architecture, orchestration, software engineering, mysql, javascript, servicenow, mongodb, software delivery, machine learning, splunk"
Principal AI/ML Engineer,GSK,2025-09-25,Bengaluru,10-13 Years,"ai/ml project leadership, cloud ai platforms, generative ai techniques, large language models, ai/ml frameworks proficiency, recruitment, recruitment process, interview"
Python AI/ML Developer,Emorphis Technologies,2025-09-25,Indore,3-6 Years,"machine learning applications, deep learning algorithms, language model development, unit testing methodologies, python programming proficiency, natural language processing, software design, security, oops, ooad"
Cloud & AI Solution Engineer - AI Applications,Microsoft India Pvt Ltd,2025-09-25,Canada,3-7 Years,"technical pre sales, ai solutions architecture, cloud native development, application modernization, generative ai expertise, information technology, sql, database, technology management, postgresql, api, kernel"
"AI Software Solutions Engineer (AI Frameworks, Workloads)",Intel,2025-09-25,Bengaluru,5-6 Years,"ai frameworks design deep learning optimization pytorch framework expertise advanced c programming inference workloads profiling, algorithms, python, gcc, storage, machine learning, artificial intelligence, infrastructure"
AI Solution Engineer,AUTOMATION ANYWHERE,2025-09-25,Bengaluru,3-5 Years,"ai solution delivery, deploy ai solutions, data privacy management, cross functional collaboration, prompt engineering & rag, orchestration, sql, security, natural language processing, access management, cloud storage"
AI Developer,IQVIA,2025-09-25,Pune,5-6 Years,"natural language processing, machine learning models, python programming, rest api development, statistical analysis, algorithms, sql, django, consultant"
AI Engineer,Onit,2025-09-25,Pune,6-9 Years,"ai development, machine learning, natural language processing, python programming, bi, javascript, security, node.js"
AI Engineer,TARGET,2025-09-25,Bengaluru,3-4 Years,"python programming, machine learning techniques, natural language processing, code quality assurance, cloud platforms familiarity, django"
Senior AI/ML Engineer,DXC Technologies,2025-09-24,Noida,8-10 Years,"machine learning development, generative ai solutions, nlp techniques, python programming, cloud services (aws), algorithms, natural language processing"
AI Engagement Manager,Adobe Systems Ltd,2025-09-24,Germany,4-10 Years,"customer leadership, digital transformation, ai solutions expertise, agile project management, jira, engagement manager, director, metrics"
Principal AI Engineer,ORACLE,2025-09-24,Mexico,8-10 Years,"api integration, artificial intelligence, machine learning, natural language processing, python programming, security, oracle"
AI Solutions Engineer,TRAFIGURA,2025-09-24,Mumbai,5-8 Years,"machine learning expertise, natural language processing, python proficiency, microservices architecture, sql, nosql, django"
AI - Senior Staff Engineer,Synopsys Inc,2025-09-24,Hyderabad,8-11 Years,"generative ai algorithms, machine learning solutions, technical leadership, data analysis techniques, c, data mining, docker, git, python, production environment"
Specialist Data/AI Engineering,AT&T,2025-09-24,Bengaluru,7-10 Years,"data analysis, bi tools expertise, sql programming, etl processes, cloud technologies, data warehousing, data extraction, unix shell scripting, python scripting, rdbms, team player, unix/linux, reporting tools"
AI/ML Engineer,HARMAN INTERNATIONAL,2025-09-24,Bengaluru,4-5 Years,"ai/ml projects, computer vision, python coding, gan models, innovation, ideas, cutting, action"
"Engineering Manager, AI Innovation and Research, AI/ML",Google India Pvt Ltd,2025-09-24,Bengaluru,8-11 Years,"machine learning leadership, ai model deployment, team management, stakeholder influence, technical project oversight, job posting, recruitment, workforce, decision making"
Head of AI CoE,yokogawa electric corp ltd- saudi arabia,2025-09-24,Eastern,5-7 Years,"ai consultation, pre sales strategies, product development, team management, technology promotion, artificial intelligence"
Staff Engineer - AI Tools,Policygenius,2025-09-24,Bengaluru,3-7 Years,"generative ai research, model infrastructure, multi agent systems, llm fine tuning, ai system architecture, orchestration, artificial intelligence, machine learning"
Generative AI Data Scientist,CGI Information Systems and Management Consultants Pvt Ltd,2025-09-24,Canada,5-9 Years,"generative ai projects, data analytics expertise, risk mitigation strategies, advanced technology development, advanced analytics, cgi, data scientist"
"Engineering Manager, AI Innovation and Research, AI/ML",Google India Pvt Ltd,2025-09-24,Bengaluru,8-11 Years,"machine learning leadership, ai model deployment, team management, stakeholder influence, technical project oversight, job posting, recruitment, workforce, decision making"
"Senior Research Engineer, AI",THOMSON REUTERS CORPORATION,2025-09-24,Bengaluru,3-5 Years,"python programming, ai system development, machine learning implementation, data processing pipelines, research collaboration, algorithms, information retrieval"
Cloud Engineer AI,Google India Pvt Ltd,2025-09-24,Bengaluru,1-5 Years,"machine learning solutions, data structures algorithms, software development python, big data, scala, software design, data warehousing, storage, infrastructure"
Cloud AI SWE Recruiter,Google India Pvt Ltd,2025-09-24,Ireland,5-6 Years,"full cycle recruiting, ai talent acquisition, data driven insights, consultative partnership, job posting, workforce planning, recruitment, compensation"
AI Frameworks Engineer,Intel,2025-09-24,Bengaluru,2-5 Years,"software optimization, ai frameworks, gpu programming, deep learning, performance analysis, h1, job posting"
AI Frameworks Engineer,Intel,2025-09-24,Bengaluru,2-5 Years,"software optimization, ai frameworks, gpu programming, deep learning, performance analysis, h1, job posting"
AWS Conversational AI Designer,Quantiphi,2025-09-24,Bengaluru,1-3 Years,"team collaboration, innovative thinking, customer centric approach, growth mindset, diversity advocacy"
PhD Intern - AI,GE Healthcare Ltd,2025-09-24,Bengaluru,0-1 Years,"large language models, machine learning algorithms, generative ai expertise, prototyping ai solutions, statistical analysis, c, python, team player"
AI Software Engineer- Taiwan,Taboola,2025-09-24,Taiwan,3-6 Years,"ai system design, programming proficiency, distributed systems, algorithms, artificial intelligence, java, debugging, software engineer, data structures, python, infrastructure, forms"
AI Research Engineer/Scientist,Intel,2025-09-24,Bengaluru,5-8 Years,"c/c proficiency, ai/ml frameworks, cellular network protocols, packet processing, algorithms, linux, telecom, python, machine learning, system architecture, infrastructure"
AI/ML Engineer,HARMAN INTERNATIONAL,2025-09-24,Bengaluru,4-5 Years,"ai/ml projects, computer vision, python coding, gan models, innovation, ideas, cutting, action"
Cloud Engineer AI,Google India Pvt Ltd,2025-09-24,Bengaluru,1-5 Years,"machine learning solutions, data structures algorithms, software development python, big data, scala, software design, data warehousing, storage, infrastructure"
PhD Intern - AI,GE Healthcare Ltd,2025-09-24,Bengaluru,0-1 Years,"large language models, machine learning algorithms, generative ai expertise, prototyping ai solutions, statistical analysis, c, python, team player"
Consultant - AI Support Engineer,ASTRAZENECA,2025-09-23,Chennai,2-3 Years,"kubernetes management, python programming, machine learning implementation, devops strategies, storage, security, consultant, infrastructure"
Consultant - AI Support Engineer,ASTRAZENECA,2025-09-23,Chennai,2-3 Years,"kubernetes management, python programming, machine learning implementation, devops strategies, storage, security, consultant, infrastructure"
Software Developer - AI/ML,ORACLE,2025-09-23,Chennai,5-8 Years,"machine learning solutions, python programming, agile methodology, data quality verification, statistical analysis, algorithms, debugging, software engineering, oracle, mining"
Software Developer - AI/ML,ORACLE,2025-09-23,Chennai,5-8 Years,"machine learning solutions, python programming, agile methodology, data quality verification, statistical analysis, algorithms, debugging, software engineering, oracle, mining"
Gen AI Data Scientist,kyndryl,2025-09-23,Bengaluru,5-8 Years,"data analysis techniques, client relationship management, business process understanding, learning, employee referral, volunteer"
Associate Director-AI Science,Verizon Data Services India Pvt Ltd,2025-09-23,Hyderabad,6-9 Years,"data analytics, team leadership, predictive modeling, ai solutions, stakeholder management, algorithms, java, data structures, hadoop, business applications, python, problem solving, production environment"
AI Safety Data Scientist,Google India Pvt Ltd,2025-09-23,Bengaluru,5-8 Years,"data analysis expertise, machine learning proficiency, safe ai implementation, c, sql, database, security, python"
SE-2 Gen AI,Exotel,2025-09-23,Bengaluru,2-4 Years,"cloud solutions expertise, microservices architecture, restful services development, linux application development, data modeling proficiency, c, oop, java, devops, mysql, data structures, software engineering, python, node.js, fundamentals, git, team player, ruby, infrastructure, php"
Gen AI Data Scientist,kyndryl,2025-09-23,Bengaluru,8-11 Years,"data analysis techniques, machine learning expertise, business acumen, statistical modeling, employee referral, volunteer"
Software Engineer - Gen AI,MICRON TECHNOLOGY,2025-09-23,Hyderabad,5-8 Years,"software development, api integration, agile methodologies, conversational ai, problem solving, technology leadership, storage, artificial intelligence, salesforce, java, software engineer, rest, python, mobile, servicenow, soap, sql database"
Cloud Engineer AI,Google India Pvt Ltd,2025-09-23,Bengaluru,3-5 Years,"machine learning solutions, python programming, cloud computing expertise, big data, algorithms, scala, software design, data warehousing, storage, infrastructure"
Lead Consultant - AI Engineer,ASTRAZENECA,2025-09-23,Chennai,5-10 Years,"advanced python, machine learning, data processing, ai model optimization, cloud engineering, algorithms, sql, database, cloud services, nosql"
Data Science - AI Solutions Expert (Adani AI Labs),ADANI GROUP,2025-09-23,Kolkata,5-8 Years,"ai modeling techniques, machine learning algorithms, deep learning applications, predictive maintenance strategies, amp"
"Software Engineer, AI/ML, AI Innovation and Research",Google India Pvt Ltd,2025-09-23,Bengaluru,2-5 Years,"software development, machine learning, ai technologies, data processing, code optimization, algorithms, storage, artificial intelligence, security, system development, debugging, software engineer, software engineering, data structures, natural language processing, information retrieval, mobile"
Principal AI Architect,GE HealthCare,2025-09-23,Bengaluru,8-11 Years,"ai architecture design, generative ai solutions, cloud platforms expertise, machine learning techniques, technical guidance, algorithms, c, storage, security, java, python, natural language processing, infrastructure"
Staff AI Engineer,GE HealthCare,2025-09-23,Bengaluru,5-8 Years,"model deployment, infrastructure design, ci/cd pipelines, performance optimization, data management, algorithms, orchestration, signal processing, docker, security, git, devops, debugging, software engineering, image processing, python, machine learning, opencv"
Staff AI Scientist,GE HealthCare,2025-09-23,Bengaluru,4-7 Years,"machine learning frameworks, data quality assessment, ai model development, statistical methods, data analytics techniques, image processing, algorithms, python, opencv"
"Software Engineer, AI/ML, AI Innovation and Research",Google India Pvt Ltd,2025-09-23,Bengaluru,2-5 Years,"software development, machine learning, ai technologies, data processing, code optimization, algorithms, storage, artificial intelligence, security, system development, debugging, software engineer, software engineering, data structures, natural language processing, information retrieval, mobile"
Associate Director-AI Science,Verizon Data Services India Pvt Ltd,2025-09-23,Hyderabad,6-9 Years,"data analytics, team leadership, predictive modeling, ai solutions, stakeholder management, algorithms, java, data structures, hadoop, business applications, python, problem solving, production environment"
Principal AI Architect,GE HealthCare,2025-09-23,Bengaluru,8-11 Years,"ai architecture design, cloud platforms expertise, machine learning algorithms, generative ai models, programming languages proficiency, c, storage, security, java, python, natural language processing, infrastructure"
AI Safety Data Scientist,Google India Pvt Ltd,2025-09-23,Bengaluru,5-8 Years,"data analysis expertise, machine learning proficiency, safe ai implementation, c, sql, database, security, python"
SE-3 Gen AI,Exotel,2025-09-23,Bengaluru,4-6 Years,"distributed systems expertise, restful services development, oop languages proficiency, c, java, devops, mysql, data structures, software engineering, python, node.js, git, linux, team player, ruby, infrastructure, php"
Novel AI Testing Analyst,Google India Pvt Ltd,2025-09-23,Seattle,4-7 Years,"ai testing strategies, data analysis expertise, risk management, job posting, recruitment, workforce, compensation"
Director AI - Content - WEN,Wadhwani Foundation,2025-09-23,Bengaluru,10-15 Years,"ai product development, project management, cross functional collaboration, user centered design, analytical data interpretation, technical leader, user research, canvas, director, articulate, designing, painting"
Staff AI Scientist,GE HealthCare,2025-09-23,Bengaluru,5-8 Years,"machine learning, deep learning, image processing, algorithm development, medical imaging, c, signal processing, artificial intelligence, python, algorithms, pattern recognition, natural language processing, pathway"
AI Platform Architect,Adobe Systems Ltd,2025-09-23,Bengaluru,5-10 Years,"cloud computing expertise, data ingestion paradigms, ml pipeline design, kubernetes & docker, model finetuning techniques, orchestration, oss, sql, apache, postgresql, devops, mysql, mongodb, python, solution architect, machine learning, javascript"
Software Engineer- ML/AI,APPLE,2025-09-23,Bengaluru,10-13 Years,"machine learning techniques, ai systems development, big data management, java programming, nlp applications, information retrieval, lucene, data warehousing"
Senior AI Scientist,GE HealthCare,2025-09-23,Bengaluru,2-5 Years,"algorithms, problem solving"
Principal AI Architect,GE HealthCare,2025-09-23,Bengaluru,8-11 Years,"ai architecture design, generative ai solutions, cloud platform expertise, machine learning proficiency, ethical ai governance, algorithms, c, storage, security, java, python, natural language processing, infrastructure"
AI Frameworks Architect,Intel,2025-09-23,Bengaluru,1-4 Years,"software optimization, hardware architecture, deep learning frameworks, performance profiling, programming languages, fundamentals, c, storage, compilers, artificial intelligence, database, python"
Senior Software Engineer - AI,Couchbase,2025-09-23,Bengaluru,3-5 Years,"ai product development, machine learning pipelines, python programming, deep learning algorithms, technical mentorship, senior software engineer, artificial intelligence, database, couchbase, press, mobile"
Generative AI Specialist (English),Google India Pvt Ltd,2025-09-23,Bengaluru,3-5 Years,"data analytics solutions, cloud enterprise design, large language models, hive, data warehousing, storage, pig, apache, flume, hadoop, cloud computing, big data, mapreduce, infrastructure"
SAP AI Solutions Expert,SANOFI,2025-09-23,Hyderabad,5-6 Years,"ai solutions development, sap s/hana expertise, business process optimization, data management analysis, project management leadership, customization, implementation, security, enhancements"
Intern- AI Customer Success,SEAGATE TECHNOLOGY,2025-09-23,Pune,3-5 Years,"customer success, user training"
Novel AI Testing Analyst,Google India Pvt Ltd,2025-09-23,Seattle,4-7 Years,"ai testing strategies, data analysis expertise, risk management, job posting, recruitment, workforce, compensation"
Salesforce AI Consultant,SALESFORCE,2025-09-23,Hyderabad,4-6 Years,"salesforce development, ai solutions design, prompt engineering, einstein features implementation, customer engagement, apex, security, crm, rest, python, information retrieval, consultant, soap"
"Senior Software Engineer, AI/ML, Traffic AI",Google India Pvt Ltd,2025-09-23,Seattle,5-8 Years,"python programming, machine learning, neural networks, data processing, model tuning, c, senior software engineer, artificial intelligence, storage, security, debugging, natural language processing, information retrieval, mobile, production environment, infrastructure"
Associate Director-AI Science,Verizon Data Services India Pvt Ltd,2025-09-23,Hyderabad,6-9 Years,"data analytics, team leadership, predictive modeling, ai solutions, stakeholder management, algorithms, java, data structures, hadoop, business applications, python, problem solving, production environment"
AI DEVELOPER  LLM SPECIALIST,RMgX Technologies,2025-09-23,Gurgaon,1-2 Years,"python programming, ai/ml libraries, nlp pipelines, model deployment, vector databases, rest, artificial intelligence, docker, git"
"Senior Software Engineer, AI/ML, Traffic AI",Google India Pvt Ltd,2025-09-23,Seattle,5-8 Years,"python programming, machine learning, neural networks, data processing, model tuning, c, senior software engineer, artificial intelligence, storage, security, debugging, natural language processing, information retrieval, mobile, production environment, infrastructure"
"Staff Engineer, AI",Stryker,2025-09-22,Bengaluru,7-10 Years,"full stack development, ai integration techniques, azure cloud services, front end frameworks, back end technologies, sql, docker, database, java, devops, digital electronics, api, c#, python, mobile, machine learning, javascript, nosql, spring boot, node.js, django, infrastructure"
AI/ML Architect,EMERSON,2025-09-22,Pune,10-15 Years,"ai/ml architecture design, machine learning frameworks, system integration expertise, data processing tools, orchestration, c#, .net, sharepoint, docker, security, cloud services, microsoft azure, system architecture, forms"
Principal AI Innovation Architect,GSK,2025-09-22,Bengaluru,10-14 Years,"ai/ml solutions, azure cloud architecture, python programming, cross functional collaboration, sql, cloud services, machine learning"
Prompt Engineer - AI Technology,Taboola,2025-09-22,Gurgaon,3-5 Years,"ai model development, python proficiency, natural language processing, machine learning, sql, nosql, salesforce, api, forms"
"AI, Cloud",msg global solutions,2025-09-22,Bengaluru,3-5 Years,"cloud infrastructure, python programming, ci/cd pipelines, agile methodology, api development, rest, cloud services, github, java, devops"
Product Marketing Manager - AI,Aera Technology,2025-09-22,San,8-11 Years,"ai expertise, product marketing, storytelling excellence, content development, strategic planning, leave, decision making"
AI/ML Engineer,Bright Vision Technologies,2025-09-22,Delhi,7-10 Years,"ai/ml development, machine learning models, aws sagemaker, api development, data engineering, immigration, h1b, recruitment process, compensation"
Manager - AI Services,Stryker,2025-09-22,Bengaluru,7-10 Years,"ai cloud architecture, mlops implementation, cloud native development, devops practices, data science management, security, cloud computing, microsoft azure, machine learning"
"Manager, AI Deployment",Stryker,2025-09-22,Bengaluru,8-12 Years,"problem solving techniques, computer vision expertise, software development practices, c, storage, security, python, machine learning, system architecture, opencv"
AI Filmmaker,LCX,2025-09-22,Liechtenstein,3-5 Years,"ai video editing, creative storytelling, video production, digital marketing familiarity, messaging, security"
"Manager, AI Research",Stryker,2025-09-22,Bengaluru,10-13 Years,"computer vision expertise, algorithm design proficiency, python/c programming, algorithms, technical leader, software engineering, machine learning, opencv"
Project Intern - AI/ML,RTX,2025-09-22,Bengaluru,2-5 Years,"c, information technology, java, software engineering, c#, python"
"Manager, AI Deployment",Stryker,2025-09-22,Bengaluru,8-12 Years,"problem solving techniques, computer vision expertise, software development practices, c, storage, security, python, machine learning, system architecture, opencv"
AI/ML Architect,EMERSON,2025-09-22,Pune,10-15 Years,"ai/ml architecture design, machine learning frameworks, system integration expertise, data processing tools, orchestration, c#, .net, sharepoint, docker, security, cloud services, microsoft azure, system architecture, forms"
Senior AI Engineer,Bajaj Finserv Lending Ltd,2025-09-21,Pune,4-7 Years,"model development, ui development, api development, prompt engineering, ai integration, orchestration, bi, java, crm, python, kernel, javascript, node.js, infrastructure"
Senior AI Engineer,Bajaj Finserv Lending Ltd,2025-09-21,Pune,4-7 Years,"model development, ui development, api development, multi system integration, prompt engineering, css, orchestration, devops, html, python, javascript, node.js, infrastructure"
AI Delivery - 2,Exotel,2025-09-21,Bengaluru,2-4 Years,"coding proficiency, react framework, microservices familiarity, problem solving, css, database, linux, telecom, html, multithreading, rest, python, messaging"
Senior AI Engineer,Bajaj Finserv Lending Ltd,2025-09-21,Pune,4-7 Years,"ai model development, api development, multi system integration, prompt engineering, ci/cd automation, css, orchestration, devops, html, python, javascript, node.js, infrastructure"
Generative AI Intern,AIRBUS,2025-09-21,Bengaluru,0-1 Years,"python programming, data wrangling, transformer architecture, machine learning frameworks, version control systems, orchestration, git, system architecture"
Senior AI Product Specialist,Bajaj Finserv Lending Ltd,2025-09-21,Pune,4-5 Years,"requirement gathering, business process analysis, solution design, project management, user acceptance testing, information technology, pmp, scrum master, prince2, collaboration, csm"
SE-1 Gen AI,Exotel,2025-09-21,Bengaluru,3-5 Years,"cloud telephony expertise, distributed systems design, java / go programming, devops mindset, fundamentals, c, scala, mysql, software engineer, software engineering, c#, python, ruby, node.js, infrastructure, php"
AI Delivery - L3,Exotel,2025-09-21,Bengaluru,4-6 Years,"project delivery, problem solving, react familiarity, gen ai technologies, css, telecom, html, multithreading, rest, python, messaging"
Python Developer (AI/ML),M/s Fast and Furious Consulting,2025-09-21,Delhi,5-8 Years,"python, data mining, machine learning, artificial intelligence, elastic search, data extraction, data structures, big data, opencv"
Generative AI Intern,AIRBUS,2025-09-21,Bengaluru,0-1 Years,"python programming, data wrangling techniques, transformer architecture, machine learning frameworks, version control systems, orchestration, git, system architecture"
Associate Lead - AI Engineer,Bajaj Finserv Lending Ltd,2025-09-21,Pune,5-8 Years,"project management requirement gathering technical solutioning application architecture api development, sql, security, git, devops, github, oracle, nosql, .net"
Senior AI Engineer,Bajaj Finserv Lending Ltd,2025-09-21,Pune,4-7 Years,"llm development, api integration, prompt engineering, ci/cd automation, python programming, css, orchestration, devops, html, javascript, node.js, infrastructure"
AI Tech Lead,CONNECTING 2 WORK,2025-09-21,Bengaluru,3-6 Years,"api, python, natural language processing, problem solving, machine learning"
