Title,Company,Posted on,Location,Experience,Skills
Technical AI Evangelist - Intel Xeon and Intel Gaudi AI Accelerators,Intel,2025-09-24,Bengaluru,1-4 Years,"ai technologies expertise, technical documentation crafting, coding and sample development, innovation, gen, cutting, maintenance"
Head of AI CoE,yokogawa electric corp ltd- saudi arabia,2025-09-24,Eastern,5-7 Years,"ai consultation, pre sales strategies, product development, team management, technology promotion, artificial intelligence"
AI Engagement Manager,Adobe Systems Ltd,2025-09-24,Germany,4-10 Years,"customer leadership, digital transformation, ai solutions expertise, agile project management, jira, engagement manager, director, metrics"
Specialist Data/AI Engineering,AT&T,2025-09-24,Bengaluru,7-10 Years,"data analysis, bi tools expertise, sql programming, etl processes, cloud technologies, data warehousing, data extraction, unix shell scripting, python scripting, rdbms, team player, unix/linux, reporting tools"
"Senior Software Engineer, AI/ML",Google India Pvt Ltd,2025-09-24,Croatia,5-9 Years,"ai/ml development, software design, technical leadership, python programming, model performance evaluation, c, senior software engineer, storage, artificial intelligence, security, natural language processing, information retrieval, mobile, machine learning, infrastructure"
Cloud Engineer AI,Google India Pvt Ltd,2025-09-24,Bengaluru,1-5 Years,"machine learning solutions, data structures algorithms, software development python, big data, scala, software design, data warehousing, storage, infrastructure"
Senior AI Training Performance Engineer,Nvidia Graphics Pvt Ltd,2025-09-24,China,5-8 Years,"performance optimization, deep learning frameworks, gpu architecture, c and python, workload automation, fundamentals, cuda, artificial intelligence"
Cloud AI SWE Recruiter,Google India Pvt Ltd,2025-09-24,Ireland,5-6 Years,"full cycle recruiting, ai talent acquisition, data driven insights, consultative partnership, job posting, workforce planning, recruitment, compensation"
"Customer Engineer, AI/ML (Japanese)",Google India Pvt Ltd,2025-09-24,Japan,4-7 Years,"business requirements analysis, customer facing role, ai/ml frameworks, technical issue resolution, graphics, artificial intelligence, technology consultant, database, cloud computing, natural language processing, mobile, machine learning"
Senior AI/ML Engineer,DXC Technologies,2025-09-24,Noida,8-10 Years,"machine learning development, generative ai solutions, nlp techniques, python programming, cloud services (aws), algorithms, natural language processing"
AI Research Engineer/Scientist,Intel,2025-09-24,Bengaluru,5-8 Years,"c/c proficiency, ai/ml frameworks, cellular network protocols, packet processing, algorithms, linux, telecom, python, machine learning, system architecture, infrastructure"
Sales Manager  Industrial AI Solutions,v support solutions,2025-09-24,Coimbatore,5-10 Years,"crm tool proficiency, strategic sales planning, revenue growth, business development, b2b sales, sales manager, client acquisition, negotiation, innovation, sales tools, marketing, build, saas"
AI Frameworks Engineer,Intel,2025-09-24,Bengaluru,2-5 Years,"software optimization, ai frameworks, gpu programming, deep learning, performance analysis, h1, job posting"
Insurance Automation and AI Specialist,Google India Pvt Ltd,2025-09-24,Bengaluru,4-7 Years,"cloud applications management, data analysis and visualization, automation and coding, risk management expertise, data mining, sql, python, infrastructure"
Software Engineer  Microservices & AI,Allstate,2025-09-24,Bengaluru,2-5 Years,"microservice development, security testing, performance optimization, agile methodologies, generative ai tools, java, devops, software engineering, api, github, imaging, nosql, telematics, docker, rest, spring boot, service design"
"Senior Software Engineer, AI Automotive",Google India Pvt Ltd,2025-09-24,Poland,5-8 Years,"software development android application development ai/ml features data structures systems design, algorithms, software design, system software, senior software engineer, system development, api, ipc, mobile, infrastructure"
"Cloud AI Consultant, Google Cloud",Google India Pvt Ltd,2025-09-24,Poland,2-5 Years,"software development, machine learning, data analytics, cloud computing, technical consulting, data structures, big data, python, algorithms, scala, software design, data warehousing, storage, consultant, infrastructure"
PhD Intern - AI,GE Healthcare Ltd,2025-09-24,Bengaluru,0-1 Years,"large language models, machine learning algorithms, generative ai expertise, prototyping ai solutions, statistical analysis, c, python, team player"
S&C Global Network - AI - Software & Platform - Gen AI - Analyst,accenture,2025-09-24,Bengaluru,2-5 Years,"ai algorithms development, exploratory data analytics, statistical modeling techniques, data pipeline management, cloud platform deployment, sql, java, global delivery, python, natural language processing, machine learning"
Intern- AI Customer Success,SEAGATE TECHNOLOGY,2025-09-23,Pune,3-5 Years,"customer success, user training"
"Senior Software Engineer, AI/ML, Traffic AI",Google India Pvt Ltd,2025-09-23,Seattle,5-8 Years,"python programming, machine learning, neural networks, data processing, model tuning, c, senior software engineer, artificial intelligence, storage, security, debugging, natural language processing, information retrieval, mobile, production environment, infrastructure"
Software Developer - AI/ML,ORACLE,2025-09-23,Chennai,5-8 Years,"machine learning solutions, python programming, agile methodology, data quality verification, statistical analysis, algorithms, debugging, software engineering, oracle, mining"
Novel AI Testing Analyst,Google India Pvt Ltd,2025-09-23,Seattle,4-7 Years,"ai testing strategies, data analysis expertise, risk management, job posting, recruitment, workforce, compensation"
Senior Product Manager - Conversational AI,SALESFORCE,2025-09-23,Hyderabad,6-10 Years,"product strategy, conversational ai, saas services, product development, cross functional collaboration, senior manager, security, escalation management, crm, product manager, customer facing"
Frontend Developer (Adani AI Labs),ADANI GROUP,2025-09-23,Kolkata,1-3 Years,"frontend development, html/css proficiency, javascript expertise, react framework, performance optimization, information technology, mobile, ajax, security, git"
AI Frameworks Architect,Intel,2025-09-23,Bengaluru,1-4 Years,"software optimization, hardware architecture, deep learning frameworks, performance profiling, programming languages, fundamentals, c, storage, compilers, artificial intelligence, database, python"
Salesforce AI Consultant,SALESFORCE,2025-09-23,Hyderabad,4-6 Years,"salesforce development, ai solutions design, prompt engineering, einstein features implementation, customer engagement, apex, security, crm, rest, python, information retrieval, consultant, soap"
"Customer Engineer, AI/ML (Japanese)",Google India Pvt Ltd,2025-09-23,Japan,4-7 Years,"customer facing role, ai/ml frameworks expertise, business requirements analysis, technical problem solving, graphics, artificial intelligence, technology consultant, database, cloud computing, natural language processing, mobile, machine learning"
Principal AI Architect,GE HealthCare,2025-09-23,Bengaluru,8-11 Years,"ai architecture design, generative ai solutions, cloud platform expertise, machine learning proficiency, ethical ai governance, algorithms, c, storage, security, java, python, natural language processing, infrastructure"
Senior Manager  AI/ML Engineering,AMGEN,2025-09-23,Hyderabad,8-14 Years,"machine learning solutions, ai engineering practices, team leadership, talent development, scala, artificial intelligence, software engineering, python, natural language processing"
"Customer Engineer, AI/ML (Japanese)",Google India Pvt Ltd,2025-09-23,Japan,4-7 Years,"customer engagement, business requirements analysis, machine learning frameworks, technical problem solving, graphics, artificial intelligence, technology consultant, database, cloud computing, natural language processing, mobile"
Senior AI Scientist,GE HealthCare,2025-09-23,Bengaluru,2-5 Years,"algorithms, problem solving"
AI Platform Architect,Adobe Systems Ltd,2025-09-23,Bengaluru,5-10 Years,"cloud computing expertise, data ingestion paradigms, ml pipeline design, kubernetes & docker, model finetuning techniques, orchestration, oss, sql, apache, postgresql, devops, mysql, mongodb, python, solution architect, machine learning, javascript"
Associate General Manager-AI/ML,ADANI GROUP,2025-09-23,Ahmedabad,12-15 Years,"ai/ml expertise, python programming, cloud deployment, team leadership, algorithms, security"
Compact Modeling AI/ML Engineer,MICRON TECHNOLOGY,2025-09-23,Hyderabad,3-5 Years,"ai/ml software development spice model validation linux/unix proficiency python/perl programming cross functional collaboration, technology leadership, storage, artificial intelligence, mobile, machine learning"
"AI Manager, ML Foundations",stripe,2025-09-23,Mexico,10-13 Years,"machine learning expertise, large project leadership, technical excellence culture, ai systems development, interview, attendance"
Software Engineer - Gen AI,MICRON TECHNOLOGY,2025-09-23,Hyderabad,5-8 Years,"software development, api integration, agile methodologies, conversational ai, problem solving, technology leadership, storage, artificial intelligence, salesforce, java, software engineer, rest, python, mobile, servicenow, soap, sql database"
"Solutions Architect, AI and ML",Nvidia Graphics Pvt Ltd,2025-09-23,Redmond,3-6 Years,"cloud computing solutions, machine learning deployment, deep learning frameworks, gpu technology expertise, cuda, docker, devops, debugging, solution architect"
"Principal, Microsoft AI Monetization Strategy",Microsoft India Pvt Ltd,2025-09-23,San,6-12 Years,"business strategy development, financial impact analysis, executive stakeholder engagement, market research analysis, strategic recommendations crafting, cash flow, finance"
"Engineering Manager, AI Innovation and Research, AI/ML",Google India Pvt Ltd,2025-09-23,Bengaluru,8-11 Years,"ai/ml engineering, model deployment, team leadership, stakeholder influence, data processing, job posting, recruitment, workforce, decision making"
"Cloud AI Consultant, Google Cloud",Google India Pvt Ltd,2025-09-23,Poland,3-5 Years,"python programming, machine learning solutions, data analytics techniques, data structures, big data, algorithms, scala, software design, data warehousing, storage, consultant, infrastructure"
AI & Automation Solutions Manager,THOMSON REUTERS CORPORATION,2025-09-23,Bengaluru,8-11 Years,"technical leadership, ai/automation solutions, cloud architecture, devops practices, ci/cd pipelines, java, software engineering, python, security, software delivery, access management, infrastructure"
SAP AI Solutions Expert,SANOFI,2025-09-23,Hyderabad,5-6 Years,"ai solutions development, sap s/hana expertise, business process optimization, data management analysis, project management leadership, customization, implementation, security, enhancements"
Novel AI Testing Analyst,Google India Pvt Ltd,2025-09-23,Seattle,4-7 Years,"ai testing strategies, data analysis expertise, risk management, job posting, recruitment, workforce, compensation"
Manager - AI Strategy & Research,BrowserStack,2025-09-23,Mumbai,5-9 Years,"ai strategy development, data driven insights, cross functional collaboration, problem solving, technology acumen, test management, software testing"
"Software Engineer, AI Experience, Silicon",Google India Pvt Ltd,2025-09-23,Taiwan,2-5 Years,"c development, machine learning, performance analysis, hardware co design, debugging techniques, algorithms, storage, artificial intelligence, security, software engineer, data structures, natural language processing, information retrieval, mobile"
Senior Software Engineer - AI/ML,ServiceNow,2025-09-23,Hyderabad,5-9 Years,"backend development, frontend frameworks, conversational ai, software architecture, css, hibernate, ajax, artificial intelligence, sql, spring, java, json, software engineering, html, san, rest, junit, natural language processing, team player, javascript, messaging, servicenow"
AI DEVELOPER  LLM SPECIALIST,RMgX Technologies,2025-09-23,Gurgaon,1-2 Years,"python programming, ai/ml libraries, nlp pipelines, model deployment, vector databases, rest, artificial intelligence, docker, git"
Analytic Scientist/ AI Developer ( Java),FICO,2025-09-23,Bengaluru,4-5 Years,"predictive modeling, data analysis, statistical techniques, algorithm selection, data mining, algorithms, c, software design, artificial intelligence, security, java, perl, python, machine learning"
Lead Consultant - AI Platform Engineer,ASTRAZENECA,2025-09-23,Chennai,5-10 Years,"algorithms, docker, sql, git, hadoop, python, imaging"
Associate Director-AI Science,Verizon Data Services India Pvt Ltd,2025-09-23,Hyderabad,6-9 Years,"data analytics, team leadership, predictive modeling, ai solutions, stakeholder management, algorithms, java, data structures, hadoop, business applications, python, problem solving, production environment"
"Senior Software Engineer, AI/ML, Traffic AI",Google India Pvt Ltd,2025-09-23,Seattle,5-8 Years,"python programming, machine learning, neural networks, data processing, model tuning, c, senior software engineer, artificial intelligence, storage, security, debugging, natural language processing, information retrieval, mobile, production environment, infrastructure"
Senior Data Engineer - AI/ML,MEDTRONIC,2025-09-23,Hyderabad,8-11 Years,"data pipeline design, machine learning application, python programming, sql/nosql expertise, data integration, orchestration, apache, devops, big data, oracle, soap, conference, storage, soap web services, rest"
Principal AI Architect,GE HealthCare,2025-09-23,Bengaluru,8-11 Years,"ai architecture design, cloud platforms expertise, machine learning algorithms, generative ai models, programming languages proficiency, c, storage, security, java, python, natural language processing, infrastructure"
Lead Consultant - AI Engineer,ASTRAZENECA,2025-09-23,Chennai,5-10 Years,"advanced python, machine learning, data processing, ai model optimization, cloud engineering, algorithms, sql, database, cloud services, nosql"
Staff AI Scientist,GE HealthCare,2025-09-23,Bengaluru,5-8 Years,"machine learning, deep learning, image processing, algorithm development, medical imaging, c, signal processing, artificial intelligence, python, algorithms, pattern recognition, natural language processing, pathway"
Software Engineer- ML/AI,APPLE,2025-09-23,Bengaluru,10-13 Years,"machine learning techniques, ai systems development, big data management, java programming, nlp applications, information retrieval, lucene, data warehousing"
AI Safety Data Scientist,Google India Pvt Ltd,2025-09-23,Bengaluru,5-8 Years,"data analysis expertise, machine learning proficiency, safe ai implementation, c, sql, database, security, python"
"Software Engineer, AI/ML, AI Innovation and Research",Google India Pvt Ltd,2025-09-23,Bengaluru,2-5 Years,"software development, machine learning, ai technologies, data processing, code optimization, algorithms, storage, artificial intelligence, security, system development, debugging, software engineer, software engineering, data structures, natural language processing, information retrieval, mobile"
Principal Data Scientist AI / ML,MEDTRONIC,2025-09-23,Hyderabad,8-14 Years,"machine learning lifecycle, model evaluation techniques, data preparation expertise, algorithms, conference, sql, git, software engineering, natural language processing"
"Software Engineer, Infrastructure AI/ML",Google India Pvt Ltd,2025-09-23,Seattle,5-9 Years,"software development, ml infrastructure, distributed systems, programming languages, technical mentoring, c, artificial intelligence, java, software design, storage, security, linux, debugging, software engineer, natural language processing, os, information retrieval, mobile, machine learning"
"Software Engineer, AI/ML, AI Innovation and Research",Google India Pvt Ltd,2025-09-23,Bengaluru,2-5 Years,"software development, machine learning, ai technologies, data processing, code optimization, algorithms, storage, artificial intelligence, security, system development, debugging, software engineer, software engineering, data structures, natural language processing, information retrieval, mobile"
Sr Software Engineer - Gen AI,MICRON TECHNOLOGY,2025-09-23,Hyderabad,5-8 Years,"gen ai solutions, api integration, agile methodologies, python/java development, application integration, technology leadership, storage, artificial intelligence, salesforce, software engineer, rest, mobile, problem solving, servicenow, soap, sql database"
Director AI - Content - WEN,Wadhwani Foundation,2025-09-23,Bengaluru,10-15 Years,"ai product development, project management, cross functional collaboration, user centered design, analytical data interpretation, technical leader, user research, canvas, director, articulate, designing, painting"
Data Science - AI Solutions Expert (Adani AI Labs),ADANI GROUP,2025-09-23,Kolkata,5-8 Years,"ai modeling techniques, machine learning algorithms, deep learning applications, predictive maintenance strategies, amp"
"Senior Software Engineer, AI/ML",Google India Pvt Ltd,2025-09-23,Croatia,5-8 Years,"ai/ml engineering, python programming, data infrastructure, software design, leadership mentoring, c, senior software engineer, storage, artificial intelligence, security, natural language processing, information retrieval, mobile, machine learning"
Sr. Developer - LLM/Gen-AI,DENTSU,2025-09-23,Pune,3-6 Years,"python programming, azure cloud expertise, aws cloud proficiency, prompt engineering, data extraction, api, cloud services, natural language processing, machine learning, javascript"
Associate Director-AI Science,Verizon Data Services India Pvt Ltd,2025-09-23,Hyderabad,6-9 Years,"data analytics, team leadership, predictive modeling, ai solutions, stakeholder management, algorithms, java, data structures, hadoop, business applications, python, problem solving, production environment"
Gen AI Data Scientist,kyndryl,2025-09-23,Bengaluru,5-8 Years,"data analysis techniques, client relationship management, business process understanding, learning, employee referral, volunteer"
"Cloud AI Consultant (English, German)",Google India Pvt Ltd,2025-09-23,Germany,5-8 Years,"machine learning solutions, cloud enterprise solutions, programming languages, customer relationship management, data warehousing concepts, c, pig, java, apache, flume, data structures, python, mapreduce, hive, algorithms, software design, hadoop, consultant, infrastructure"
Staff/Principal AI/ML Engineer,MICRON TECHNOLOGY,2025-09-23,Hyderabad,6-9 Years,"ai/ml development, data analysis tools, cloud services expertise, python programming, etl process automation, artificial intelligence, big data, reporting tools, algorithms, technology leadership, data warehousing, storage, sql, composer, mobile, problem solving, machine learning"
Senior Consultant (Salesforce   Einstein AI),SALESFORCE,2025-09-23,Hyderabad,6-9 Years,"salesforce ai development, apex programming, data integration, predictive analytics, natural language processing, algorithms, java, crm, rest, python, machine learning, consultant"
Technical Lead - C# with AI,Unisys,2025-09-23,Bengaluru,5-8 Years,"c# programming, net framework, cloud infrastructure, microservices design, software design, docker, linux, .net"
Principal AI Architect,GE HealthCare,2025-09-23,Bengaluru,8-11 Years,"ai architecture design, generative ai solutions, cloud platforms expertise, machine learning techniques, technical guidance, algorithms, c, storage, security, java, python, natural language processing, infrastructure"
Gen AI Data Scientist,kyndryl,2025-09-23,Bengaluru,8-11 Years,"data analysis techniques, machine learning expertise, business acumen, statistical modeling, employee referral, volunteer"
"Staff Software Engineer, AI/ML",Google India Pvt Ltd,2025-09-23,San,8-11 Years,"ml design expertise, software development proficiency, cross functional collaboration, c, storage, artificial intelligence, security, java, debugging, software engineer, api, san, python, natural language processing, information retrieval"
Senior Data Scientist - AI/ML,MEDTRONIC,2025-09-23,Hyderabad,5-8 Years,"computer vision techniques, machine learning models, data visualization tools, statistical analysis methods, conference, bi, storage, git, hadoop, big data, image processing, natural language processing"
Senior Data Scientist - Ai/ML,MEDTRONIC,2025-09-23,Hyderabad,5-8 Years,"computer vision, machine learning, data visualization, statistical analysis, image processing, conference, bi, storage, git, hadoop, big data, python, natural language processing"
Generative AI Specialist (English),Google India Pvt Ltd,2025-09-23,Bengaluru,3-5 Years,"data analytics solutions, cloud enterprise design, large language models, hive, data warehousing, storage, pig, apache, flume, hadoop, cloud computing, big data, mapreduce, infrastructure"
Lead Consultant  Enterprise AI Platforms,ASTRAZENECA,2025-09-23,Chennai,12-15 Years,"kubernetes management, machine learning platforms, python programming, system monitoring tools, algorithms, storage, linux, shell scripting, rdbms, nosql"
Senior Software Engineer - AI,Couchbase,2025-09-23,Bengaluru,3-5 Years,"ai product development, machine learning pipelines, python programming, deep learning algorithms, technical mentorship, senior software engineer, artificial intelligence, database, couchbase, press, mobile"
"Staff Engineer, AI",Stryker,2025-09-22,Bengaluru,7-10 Years,"full stack development, ai integration techniques, azure cloud services, front end frameworks, back end technologies, sql, docker, database, java, devops, digital electronics, api, c#, python, mobile, machine learning, javascript, nosql, spring boot, node.js, django, infrastructure"
"Senior Software Engineer, AI Resiliency",Nvidia Graphics Pvt Ltd,2025-09-22,Canada,6-9 Years,"distributed systems, fault tolerance, python programming, c development, debugging tools, cuda, senior software engineer, gdb, infrastructure"
"Manager, AI Compute & Stream",Stryker,2025-09-22,Gurgaon,1-4 Years,"team management, compute platforms, circuit design, ai architectures, hardware optimization, microprocessor, algorithms, c, security, hadoop, python, machine learning"
Product Marketing Manager - AI,Aera Technology,2025-09-22,San,8-11 Years,"ai expertise, product marketing, storytelling excellence, content development, strategic planning, leave, decision making"
"Manager, AI Deployment",Stryker,2025-09-22,Bengaluru,8-12 Years,"problem solving techniques, computer vision expertise, software development practices, c, storage, security, python, machine learning, system architecture, opencv"
"Sr. Staff Engineer, AI Engineering",Stryker,2025-09-22,Bengaluru,10-14 Years,"circuit design, pcb development, hardware troubleshooting, test plan writing, embedded systems, microprocessor, simulation, circuits, matlab, microcontroller, circuit designing"
Gen AI - Senior Software Engineer,COMMONWEALTH BANK,2025-09-22,Bengaluru,7-10 Years,"generative ai expertise, prompt engineering, platform engineering, system reliability engineering, information technology, senior software engineer, sql, security, c#, python, kernel, machine learning, infrastructure"
AI Filmmaker,LCX,2025-09-22,Liechtenstein,3-5 Years,"ai video editing, creative storytelling, video production, digital marketing familiarity, messaging, security"
AI/ML Engineer,Bright Vision Technologies,2025-09-22,Delhi,7-10 Years,"ai/ml development, machine learning models, aws sagemaker, api development, data engineering, immigration, h1b, recruitment process, compensation"
"Manager, AI Research",Stryker,2025-09-22,Bengaluru,10-13 Years,"computer vision expertise, algorithm design proficiency, python/c programming, algorithms, technical leader, software engineering, machine learning, opencv"
Project Intern - AI/ML,RTX,2025-09-22,Bengaluru,2-5 Years,"c, information technology, java, software engineering, c#, python"
"Senior Solutions Architect, AI Center",Nvidia Graphics Pvt Ltd,2025-09-22,Sweden,3-5 Years,"ai supercomputing solutions, deep learning expertise, high performance computing, cuda, artificial intelligence, solution architect, computer graphics, system architecture"
AI/ML Engineer (E5),Whatfix,2025-09-22,Bengaluru,7-10 Years,"machine learning fundamentals, deep learning models, ai product solutions, algorithms, artificial intelligence, data structures, infrastructure, opencv"
AI Systems and Solutions Engineer,Intel,2025-09-22,Bengaluru,7-10 Years,"ai solutions development, deep learning algorithms, linux kernel debugging, c, artificial intelligence, storage, security, os, machine learning, infrastructure"
AI/ML Architect,EMERSON,2025-09-22,Pune,10-15 Years,"ai/ml architecture design, machine learning frameworks, system integration expertise, data processing tools, orchestration, c#, .net, sharepoint, docker, security, cloud services, microsoft azure, system architecture, forms"
Manager - AI Services,Stryker,2025-09-22,Bengaluru,7-10 Years,"ai cloud architecture, mlops implementation, cloud native development, devops practices, data science management, security, cloud computing, microsoft azure, machine learning"
Senior AI Engineer,Bajaj Finserv Lending Ltd,2025-09-21,Pune,4-7 Years,"ai model development, ui development, api integration, prompt engineering, ci/cd automation, css, orchestration, devops, html, python, javascript, node.js, infrastructure"
Software Engineer -1 (Gen -AI),Exotel,2025-09-21,Bengaluru,1-5 Years,"programming languages familiarity, devops mindset, clean code practices, fundamentals, algorithms, c, python, messaging, ruby, node.js, java, infrastructure, php, mysql, api"
SE-1 Gen AI,Exotel,2025-09-21,Bengaluru,3-5 Years,"cloud telephony expertise, distributed systems design, java / go programming, devops mindset, fundamentals, c, scala, mysql, software engineer, software engineering, c#, python, ruby, node.js, infrastructure, php"
Senior AI Engineer,Bajaj Finserv Lending Ltd,2025-09-21,Pune,4-7 Years,"ai model development, api development, ui development, prompt engineering, ci/cd automation, css, orchestration, devops, html, python, javascript, node.js, infrastructure"
AI Delivery - L3,Exotel,2025-09-21,Bengaluru,4-6 Years,"project delivery, problem solving, react familiarity, gen ai technologies, css, telecom, html, multithreading, rest, python, messaging"
Senior AI Engineer,Bajaj Finserv Lending Ltd,2025-09-21,Pune,4-7 Years,"model development, api development, ui development, prompt engineering, automation solutions, orchestration, bi, java, crm, python, kernel, javascript, node.js, infrastructure"
Senior AI Engineer,Bajaj Finserv Lending Ltd,2025-09-21,Pune,4-7 Years,"model development, ui development, api development, multi system integration, prompt engineering, css, orchestration, devops, html, python, javascript, node.js, infrastructure"
Senior AI Engineer,Bajaj Finserv Lending Ltd,2025-09-21,Pune,4-7 Years,"ai model development, api development, multi system integration, prompt engineering, ci/cd automation, css, orchestration, devops, html, python, javascript, node.js, infrastructure"
Senior AI Engineer,Bajaj Finserv Lending Ltd,2025-09-21,Pune,4-7 Years,"model development, api development, multi system integration, prompt engineering, ci/cd automation, css, orchestration, devops, html, python, javascript, node.js, infrastructure"
Senior AI Engineer,Bajaj Finserv Lending Ltd,2025-09-21,Pune,4-7 Years,"ai model development, api development, frontend ui design, data integration, prompt engineering, css, orchestration, devops, html, python, javascript, node.js, infrastructure"
Generative AI Intern,AIRBUS,2025-09-21,Bengaluru,0-1 Years,"data wrangling techniques, version control systems, orchestration, machine learning, git, system architecture"
Senior AI Engineer,Bajaj Finserv Lending Ltd,2025-09-21,Pune,7-8 Years,"application development, python expertise, azure devops, technical design, performance optimization, rest api, github, sql, docker, database, security, iam, debugging, mongodb, middleware, infrastructure"
Python Developer (AI/ML),M/s Fast and Furious Consulting,2025-09-21,Delhi,5-8 Years,"python, data mining, machine learning, artificial intelligence, elastic search, data extraction, data structures, big data, opencv"
Senior AI Engineer,Bajaj Finserv Lending Ltd,2025-09-21,Pune,4-7 Years,"llm development, api integration, prompt engineering, ci/cd automation, python programming, css, orchestration, devops, html, javascript, node.js, infrastructure"
Generative AI Intern,AIRBUS,2025-09-21,Bengaluru,0-1 Years,"python programming, data wrangling techniques, transformer architecture, machine learning frameworks, version control systems, orchestration, git, system architecture"
Senior AI Product Specialist,Bajaj Finserv Lending Ltd,2025-09-21,Pune,4-5 Years,"requirement gathering, business process analysis, solution design, project management, user acceptance testing, information technology, pmp, scrum master, prince2, collaboration, csm"
Generative AI Intern,AIRBUS,2025-09-21,Bengaluru,0-1 Years,"python programming, data wrangling, transformer models, fine tuning techniques, machine learning, orchestration, git, system architecture"
AI Tech Lead,CONNECTING 2 WORK,2025-09-21,Bengaluru,3-6 Years,"api, python, natural language processing, problem solving, machine learning"
AI Delivery - 2,Exotel,2025-09-21,Bengaluru,2-4 Years,"coding proficiency, react framework, microservices familiarity, problem solving, css, database, linux, telecom, html, multithreading, rest, python, messaging"
Solution Architect - Data & AI,CloudThat Technologies,2025-09-21,Bengaluru,5-6 Years,"cloud solution design, data lake architecture, ai algorithm development, leadership mentoring, innovation, harness, cutting"
Senior AI Engineer,Bajaj Finserv Lending Ltd,2025-09-21,Pune,4-7 Years,"model development, api development, prompt engineering, ai system integration, python programming, orchestration, bi, java, crm, kernel, javascript, node.js, infrastructure"
S&C Global Network - AI - Software & Platform - Gen AI - Consultant,accenture,2025-09-21,Bengaluru,5-8 Years,"data analysis expertise, ai solutions development, project management abilities, cloud platform proficiency, orchestration, java, global delivery, python, algorithms, sql, docker, natural language processing, machine learning, consultant"
Senior AI Engineer,Bajaj Finserv Lending Ltd,2025-09-21,Pune,4-7 Years,"model development, api development, multi system integrations, prompt engineering, ci/cd automation, css, orchestration, devops, html, python, javascript, node.js, infrastructure"
Senior AI Engineer,Bajaj Finserv Lending Ltd,2025-09-21,Pune,4-7 Years,"model development, ui development, api development, prompt engineering, ai integration, orchestration, bi, java, crm, python, kernel, javascript, node.js, infrastructure"
Senior AI Engineer,Bajaj Finserv Lending Ltd,2025-09-21,Pune,4-7 Years,"ai model development, api development, multi system integrations, prompt engineering, ci/cd automation, css, orchestration, devops, html, python, javascript, node.js, infrastructure"
Generative AI Intern,AIRBUS,2025-09-21,Bengaluru,0-1 Years,"python programming, data wrangling, transformer architecture, machine learning frameworks, version control systems, orchestration, git, system architecture"
